epoch,train_loss,train_acc,val_loss,val_acc,val_f1,val_precision,val_recall,train_kappa,val_kappa,train_f1,grad_norm,update_norm,param_norm
11,0.6730162986678928,68.6217008797654,0.7727052569389343,64.0625,0.6066555277081592,0.6467620446255151,0.5873015873015873,0.47330290179573875,0.3904288635246008,0.6455651277095972,0.4438605383038521,1.527679204940796,15.718851089477539
12,0.6518204359015412,69.9902248289345,0.7622960209846497,64.453125,0.610019906725992,0.6316498554550025,0.5968253968253968,0.4945798585742196,0.40251346499102336,0.6543991481519108,0.3663685694336891,1.524717926979065,16.10817527770996
13,0.640595272256249,70.4789833822092,0.7595937550067902,63.28125,0.6023624791553842,0.6377420264226862,0.5840336134453782,0.5010215502691563,0.3825944170771757,0.6622246218096101,0.3464847393333912,1.496816635131836,16.500001907348633
14,0.6413572124139072,69.20821114369501,0.7809220254421234,63.671875,0.6154633603560642,0.6815718157181573,0.588702147525677,0.48214601378822697,0.38574266621945874,0.6490618706026825,0.3841513842344284,1.442548155784607,16.84271240234375
15,0.6248585490886767,71.0654936461388,0.7619815170764923,66.015625,0.6342771982116244,0.660039113428944,0.619421101774043,0.5105753658465626,0.43273394121542463,0.660390494709168,0.4329540617763996,1.487260341644287,17.172903060913086
16,0.6138788220469903,72.72727272727273,0.7717172503471375,65.625,0.6255483939418052,0.6568386568386568,0.6080298786181139,0.5439420933632666,0.4219884541372675,0.6896291230136419,0.40556399896740913,1.4639785289764404,17.543928146362305
17,0.6140446302245206,71.0654936461388,0.7565788924694061,65.234375,0.6300399905904494,0.659800099950025,0.6128851540616247,0.5107366869928551,0.4179440016349888,0.6627842480144163,0.427129153162241,1.3869683742523193,17.904104232788086
18,0.5963627564359387,72.14076246334311,0.7764697968959808,67.578125,0.6511943508847533,0.6747587924058512,0.6401493930905695,0.531044166823492,0.46297325986958504,0.6798769641718468,0.4574882388114929,1.3789198398590088,18.270828247070312
19,0.5846107540359012,74.48680351906158,0.8147227168083191,64.0625,0.6105961042135496,0.6306935110024924,0.5988795518207283,0.573790144287176,0.395404954434604,0.7144558146277787,0.49529267475008965,1.4317927360534668,18.666439056396484
20,0.5576647573086058,74.97556207233626,0.7788525819778442,64.84375,0.615200407462081,0.637154894035628,0.6014939309056956,0.5802336950423953,0.4108772916719936,0.7121927081478227,0.40356551483273506,1.455194115638733,19.016630172729492
21,0.5826694024972552,74.7800586510264,0.8104956150054932,65.234375,0.6213679535843905,0.6347209278243762,0.6119514472455649,0.580255630990606,0.4216524939713162,0.7231555928786162,0.4731662720441818,1.5878138542175293,19.381912231445312
22,0.5738888021671411,72.43401759530792,0.7874484062194824,65.234375,0.6239378900669222,0.6433274814928444,0.6110177404295052,0.5365076202809045,0.41791426089622397,0.6896028358300544,0.45852725207805634,1.5180755853652954,19.742061614990234
23,0.552629174724702,75.17106549364614,0.7967119216918945,64.453125,0.6124829679177505,0.6222091040272859,0.6049486461251167,0.5882536568669552,0.40838560581049854,0.7313374862325466,0.4191894680261612,1.579575777053833,20.113161087036133
24,0.5539824114283974,73.9980449657869,0.8114231824874878,65.234375,0.6160065597610068,0.6338466805501176,0.6042950513538748,0.5623810940553058,0.4181669603411732,0.7033470233470234,0.47262369841337204,1.4122921228408813,20.481794357299805
25,0.5464042763672733,74.09579667644184,0.7915242314338684,64.84375,0.6181401890557027,0.6450617469126544,0.6024276377217553,0.5667817249149047,0.4106361752743458,0.708746095205964,0.4613180495798588,1.3429901599884033,20.813400268554688
26,0.5228102844598124,76.05083088954056,0.8033286333084106,63.671875,0.6078484651584066,0.6341201889257362,0.592156862745098,0.5994300746688488,0.3893975532815265,0.7261127471955834,0.45887915790081024,1.3812819719314575,21.138795852661133
27,0.5344267291174373,75.46432062561095,0.8257572650909424,64.453125,0.6315936289073664,0.6490305352374318,0.6202614379084967,0.586376369426649,0.4101830518773578,0.7122674561582117,0.4590538628399372,1.3917529582977295,21.437856674194336
28,0.5269617836845935,75.56207233626589,0.7948164641857147,64.0625,0.6065734222779976,0.6404947866404176,0.588702147525677,0.5985533794506421,0.39388012455928145,0.7380841810535671,0.4893750660121441,1.4223400354385376,21.746347427368164
29,0.518866543487836,76.930596285435,0.8494639098644257,66.015625,0.6353331926454456,0.6523035230352304,0.6233426704014939,0.6105962315764346,0.431967150399143,0.7259109465603354,0.5124259665608406,1.376193642616272,22.065494537353516
30,0.5091969937756148,77.12609970674487,0.9052187204360962,64.0625,0.6223663808987436,0.6233344682782885,0.6243697478991597,0.6234124792932082,0.404123972169513,0.7490172816918284,0.5110957399010658,1.39328932762146,22.39822006225586
31,0.4942192351654944,78.20136852394917,0.8419908285140991,63.671875,0.5922865879610532,0.6145195195195196,0.5796451914098973,0.6346955115374145,0.3904605852684401,0.7587451553563079,0.4905550554394722,1.4430327415466309,22.69595718383789
32,0.4958414717969773,77.02834799608993,0.8608637154102325,63.28125,0.5967931744630773,0.6082878666982957,0.588422035480859,0.6172284990064707,0.38731031673286487,0.7456559151801883,0.4601602777838707,1.3914377689361572,22.999523162841797
33,0.4931442490537612,78.88563049853373,0.8425412178039551,63.28125,0.5895592564477196,0.6155784008307372,0.5754435107376284,0.6486274609578118,0.3814994731025265,0.771414912906036,0.5080990456044674,1.3873580694198608,23.29716682434082
34,0.48269285947696206,78.88563049853373,0.8363059461116791,65.234375,0.6251104990725742,0.645366978700312,0.6119514472455649,0.6494891476594065,0.4194271735806747,0.759960444487212,0.49283020198345184,1.460382103919983,23.57736587524414
35,0.4719304969117322,78.00586510263929,0.8703780174255371,65.234375,0.6293084511542455,0.6438271935460841,0.619140989729225,0.6334355217581717,0.42190195879427583,0.7542161865615117,0.48101576417684555,1.2857270240783691,23.869770050048828
36,0.48897503309119367,78.69012707722385,0.8929765820503235,63.28125,0.6073928508139034,0.6234566198457446,0.596078431372549,0.6454506865583371,0.3867950972147899,0.7699299623011812,0.5262278914451599,1.2736788988113403,24.134000778198242
37,0.47577126931584823,79.27663734115347,0.8667001128196716,63.28125,0.6024775637913914,0.6213709130375796,0.5902894491129785,0.6540269088055031,0.3868107226582408,0.7748906084992221,0.4823095202445984,1.319821834564209,24.408567428588867
38,0.4769037223456542,78.88563049853373,0.8794729709625244,62.890625,0.6111493862662086,0.6261253301920467,0.6004668534080299,0.6472160356347438,0.3829290571399574,0.7701473230326985,0.4738110452890396,1.2734477519989014,24.67873764038086
39,0.4719800830819623,80.54740957966764,0.872709721326828,64.0625,0.6085372614239328,0.6302710622710622,0.5949579831932773,0.6769803453019607,0.3967367639148588,0.7845453595397346,0.5656718388199806,1.3302747011184692,24.958179473876953
40,0.4691222545455045,79.76539589442815,0.8716158270835876,63.28125,0.6155367976787127,0.6239920210508445,0.6118580765639589,0.6607628314699621,0.3963930067474353,0.768776817452271,0.5730670019984245,1.4208654165267944,25.18634605407715
41,0.4664495056558797,79.17888563049853,0.9398015439510345,62.109375,0.5858570012621311,0.6060553811864502,0.5732959850606909,0.6550866640284922,0.3645041586692258,0.7689400589953491,0.598905872553587,1.3313472270965576,25.44995880126953
42,0.46105715434339156,79.47214076246334,0.9171074628829956,62.109375,0.5876142844953761,0.6118681539543765,0.5732959850606909,0.6566741032902266,0.36313508245492554,0.7631463387560947,0.5355515703558922,1.3001320362091064,25.71949005126953
43,0.4694142866286131,79.17888563049853,0.9005872011184692,61.328125,0.5952214013888022,0.6150352733686066,0.5834733893557423,0.652637116508182,0.35779444557064666,0.7655567648507597,0.5913906246423721,1.2781614065170288,25.962472915649414
44,0.4223904490237828,82.50244379276637,0.9759021401405334,63.671875,0.6134539012092036,0.6272195736096599,0.603734827264239,0.7088547016156984,0.3925135873032074,0.8008141427496266,0.507557712495327,1.2488075494766235,26.219518661499023
45,0.4408966258007993,80.05865102639297,0.9272764325141907,66.015625,0.6283531112883924,0.643186289738014,0.6189542483660131,0.6680996025630627,0.4358662613981763,0.7793081457012893,0.630979623645544,1.4239051342010498,26.45866584777832
46,0.4289755552045761,81.62267839687195,0.9436254501342773,62.5,0.5903955693429378,0.5996736389259754,0.5832866479925304,0.6931647944556389,0.3764177513892061,0.7909359333071014,0.5036906450986862,1.2473502159118652,26.719898223876953
47,0.4494785952544748,80.84066471163246,0.9425643980503082,63.28125,0.6041593376058572,0.6255125155736777,0.592156862745098,0.6828910327376245,0.38892839004570845,0.7922466807556586,0.5705782361328602,1.2845209836959839,26.927074432373047
48,0.4301268026626005,82.79569892473118,0.9803510010242462,63.28125,0.6056421921124681,0.6321181129994485,0.5898225957049487,0.7123673048812633,0.3833696348494555,0.8067723717193682,0.49397631734609604,1.24908447265625,27.151084899902344
49,0.4309755169867537,81.42717497556207,0.9951331615447998,64.0625,0.6213999492002836,0.6392471934844816,0.6088702147525676,0.6912169107075623,0.40062095994299385,0.7935565891918456,0.5485824011266232,1.2904880046844482,27.379987716674805
50,0.4236782545101841,81.2316715542522,0.9735532104969025,63.28125,0.5981264510388097,0.6268006230529595,0.5821661998132587,0.6887719854222785,0.3814994731025265,0.788223180804592,0.5359938740730286,1.3020845651626587,27.59587287902832
51,0.4254508298746185,82.40469208211144,0.9451754689216614,62.5,0.6103927080671266,0.6290093259312189,0.5976657329598506,0.7051018626915581,0.37537171178040407,0.8001442207321935,0.6069363281130791,1.2476061582565308,27.82513427734375
52,0.40963244414865563,81.62267839687195,0.9579039216041565,64.0625,0.6091612261165466,0.6492312711824906,0.5891690009337068,0.6958684063627206,0.39309918313706294,0.795609300890698,0.5340027883648872,1.434664249420166,28.106401443481445
53,0.4009640782284946,81.91593352883676,0.9249370992183685,62.5,0.6269242739830975,0.6497828489193843,0.6125116713352007,0.6975317323582153,0.37698684310593966,0.7963253099655478,0.5852689258754253,1.2410465478897095,28.32774543762207
54,0.38162671899166273,83.28445747800586,1.014632761478424,63.28125,0.6290898789288483,0.6312557280976906,0.6273576097105509,0.7221865779017211,0.3922311461332525,0.8179647515752211,0.5424054153263569,1.4029935598373413,28.561697006225586
55,0.4115686384871791,81.42717497556207,0.9960975050926208,61.71875,0.5977584117322108,0.6169161347127449,0.5858076563958917,0.6905453705988649,0.36373319807253357,0.7948565295385186,0.5702813640236855,1.3767552375793457,28.806594848632812
56,0.411903959390355,82.99120234604105,0.9713262617588043,62.109375,0.6106360792056714,0.6256767790967904,0.5992530345471522,0.7164354101285584,0.36802992899498643,0.8177929180571004,0.6090646497905254,1.428338646888733,29.025724411010742
57,0.4150854207262149,82.79569892473118,0.9503392577171326,64.453125,0.6312321071679361,0.6403686048245681,0.6237161531279177,0.7138134052211951,0.40888099467140315,0.8177535320224729,0.6080991253256798,1.3799601793289185,29.2371768951416
58,0.3882845449948707,83.57771260997067,0.9656941592693329,64.84375,0.6423900290009077,0.6624779541446207,0.6279178338001867,0.7259913172550025,0.413143148242486,0.8185119865507007,0.6213835254311562,1.443678617477417,29.49361801147461
59,0.3701805845267146,83.28445747800586,1.0005537867546082,66.015625,0.6461117618075836,0.6691744711352555,0.630532212885154,0.7214779740031461,0.4319816373374139,0.8100158806533884,0.559495959430933,1.2507528066635132,29.730995178222656
60,0.369140088762123,84.06647116324535,1.0046635866165161,63.28125,0.6219566255524543,0.6405825357438261,0.6085901027077497,0.7345855769674609,0.38599714227393345,0.8180553042881463,0.5579588748514652,1.2566943168640137,29.949783325195312
61,0.3884286026334716,82.6001955034213,0.9512012302875519,64.0625,0.629018618139957,0.6477954144620811,0.615592903828198,0.7100081538010727,0.4001018848700968,0.8015419809342602,0.5871239863336086,1.2224805355072021,30.191232681274414
62,0.3672886658041125,84.35972629521017,0.9705547988414764,66.40625,0.6528488434068862,0.6690199966062035,0.6409897292250234,0.738656430923101,0.4409060896947534,0.8199632990402147,0.58625503256917,1.333547592163086,30.412508010864258
63,0.3891542567593844,83.67546432062561,0.9726089537143707,66.40625,0.6539766598019024,0.663743514549966,0.6458450046685341,0.7295535855627671,0.4418415982151912,0.8223468384806351,0.6047528311610222,1.3620325326919556,30.621477127075195
64,0.36654314235624796,83.67546432062561,1.0045489966869354,60.9375,0.5853242857917748,0.6221777803417324,0.5662931839402428,0.7281259995894224,0.3440438670663899,0.8176762236321555,0.5961557514965534,1.328851580619812,30.837188720703125
65,0.40329119938909136,82.50244379276637,1.1006064713001251,62.890625,0.6122742468389678,0.633603204070407,0.5981325863678805,0.7073789274859297,0.37732032670199966,0.7939313433751573,0.6587041094899178,1.3808584213256836,31.068193435668945
66,0.35257423221191003,84.65298142717498,1.0307133197784424,61.328125,0.6006186267400918,0.6314499925026241,0.5825396825396826,0.7444624054527924,0.35282551518091976,0.8373299541310456,0.5831234827637672,1.3077961206436157,31.269655227661133
67,0.3709593434196297,84.1642228739003,1.049338310956955,63.671875,0.621807836271432,0.6367372612906145,0.6109243697478991,0.7354821306867607,0.3927769842889206,0.8226211889112472,0.5228823870420456,1.2851407527923584,31.485225677490234
68,0.3618479032262446,83.57771260997067,1.1009203791618347,62.5,0.6178986598871644,0.6280559779299458,0.6097105508870214,0.7269078347311251,0.3782792380277771,0.8147841907469499,0.5753020867705345,1.2220888137817383,31.701061248779297
69,0.3435275264790797,84.94623655913979,1.078772634267807,62.890625,0.6044626308574598,0.6240303893637228,0.5914098972922502,0.750948908340434,0.37813235143704615,0.8373548600021264,0.5550563931465149,1.2840690612792969,31.928550720214844
70,0.3376758671342919,85.92375366568915,1.082625538110733,60.546875,0.602117107113776,0.6120916218283146,0.5938375350140056,0.7647175323067782,0.34533485251297635,0.8401653551924143,0.6290485188364983,1.2380001544952393,32.122962951660156
71,0.36327483314922476,84.84848484848484,1.0859134197235107,61.71875,0.6134484710336103,0.6263689276333585,0.6031746031746031,0.7487398566581998,0.3634264545431478,0.8341736886034864,0.7075408175587654,1.2806141376495361,32.343719482421875
72,0.34425776503535893,85.63049853372434,1.01700159907341,64.453125,0.6182065405700807,0.6380875523841886,0.6049486461251167,0.7602053182464712,0.4056081443114842,0.8433712521573513,0.5763093717396259,1.349181056022644,32.57929611206055
73,0.33744119854966215,85.72825024437928,1.048011600971222,64.0625,0.6237054934729352,0.6342157402498539,0.6160597572362277,0.7626944141241295,0.405207465212011,0.8452441448206418,0.6042819619178772,1.2225624322891235,32.78739547729492
74,0.364020732228707,83.67546432062561,1.1113633513450623,63.28125,0.6286509966954482,0.6453214729076798,0.6162464985994397,0.7289498693464787,0.38889735385240487,0.8144180161564435,0.6391338296234608,1.294707179069519,32.98749923706055
75,0.3500086627572862,86.02150537634408,1.069680631160736,63.28125,0.621464097825725,0.6372061716889303,0.6099906629318393,0.767170293597577,0.38916106104835635,0.8490758442214753,0.6496416367590427,1.3494161367416382,33.19065475463867
76,0.3370316144832768,85.92375366568915,1.0832561254501343,62.109375,0.6132569170358945,0.6203171562366965,0.607376283846872,0.7664246539069548,0.3728659460551571,0.8418535250812575,0.6075759455561638,1.1903313398361206,33.404518127441406
77,0.32126489922564516,86.3147605083089,1.1955327093601227,60.9375,0.5943501464628226,0.606162684423554,0.5855275443510738,0.7722049296749125,0.3515539907292484,0.8435259991387064,0.595970805734396,1.1607142686843872,33.581275939941406
78,0.32810083078266006,84.94623655913979,1.210048794746399,62.890625,0.6114314612338327,0.6287650019357337,0.5990662931839402,0.7505281060075819,0.3797342446887194,0.8335570711712895,0.640145055949688,1.2815194129943848,33.78593826293945
79,0.3357941410700014,84.35972629521017,1.1125445365905762,66.40625,0.6519680954001589,0.6678134063809217,0.6400560224089636,0.7394692609382163,0.44018104610064335,0.8233758216263901,0.593256451189518,1.2932095527648926,33.975650787353516
80,0.3715968631928967,83.67546432062561,1.1720758080482483,65.234375,0.6299794115693697,0.647310405643739,0.6177404295051353,0.7298683186915356,0.41966377992868054,0.8161083290135522,0.7409317046403885,1.252978801727295,34.16569519042969
81,0.3428558070405604,85.14173998044966,1.1852349638938904,63.28125,0.6109083898557582,0.6218958611481976,0.6023342670401494,0.752148236700538,0.38940904823526423,0.8297962450889136,0.6390918865799904,1.3701550960540771,34.34725570678711
82,0.3361327068430471,85.5327468230694,1.0825300216674805,64.0625,0.6324130974070757,0.6455764541971439,0.6223155929038281,0.7597562717189509,0.4031726724443768,0.8412796484826691,0.6506594717502594,1.3660240173339844,34.55567932128906
83,0.3523819944725708,85.04398826979472,1.0671394765377045,63.671875,0.6169112302826724,0.645960960960961,0.5993464052287582,0.7508357530373653,0.3904605852684401,0.8347866699092763,0.660005908459425,1.3980351686477661,34.74464416503906
84,0.3479182211826041,86.02150537634408,1.103146106004715,64.453125,0.6348512953502659,0.639170834559184,0.6309056956115779,0.7671265586421965,0.4116428842025508,0.8427505438867144,0.6799738146364689,1.2693907022476196,34.93998718261719
85,0.3703489593746375,85.33724340175954,1.067522943019867,64.0625,0.639486076986077,0.653584229390681,0.6313725490196078,0.75819413803971,0.40698962634706415,0.8404937544529455,0.7825173512101173,1.3690956830978394,35.130767822265625
86,0.2928987538127023,88.56304985337243,1.1062801480293274,64.453125,0.6221493689329947,0.6505687870565772,0.6049486461251167,0.8094868970610707,0.402528788694827,0.8668527732802187,0.5613601692020893,1.2507855892181396,35.324676513671875
87,0.31894035085321987,86.90127077223852,1.1542662978172302,62.5,0.6005101511692809,0.5990454562239208,0.6020541549953314,0.781357959710991,0.382977655033894,0.8574851551294461,0.6231071166694164,1.1675102710723877,35.482730865478516
88,0.31110463903912816,86.3147605083089,1.1927230060100555,62.5,0.592909583641291,0.6000649688374207,0.5876750700280112,0.774650458031362,0.3753240811346652,0.8485071389657083,0.6608669199049473,1.2953481674194336,35.6661376953125
89,0.3376922778719681,85.63049853372434,1.210627019405365,62.109375,0.6126926541541727,0.6193846679353925,0.6087768440709617,0.759990232411158,0.37606472524435286,0.8419263878519381,0.7327850833535194,1.1893354654312134,35.84272003173828
90,0.3275671854454984,86.70576735092864,1.1779171526432037,63.28125,0.6172222222222223,0.6138251592797047,0.6211017740429505,0.780389284648812,0.3960748883200321,0.8512591196055374,0.6427478492259979,1.38067626953125,36.034671783447266
91,0.35026810514146167,86.11925708699903,1.1267772614955902,60.9375,0.5833957808206734,0.5998329156223893,0.5725490196078431,0.7713246753246753,0.34962654336669885,0.8476866007238394,0.6947097629308701,1.2555351257324219,36.19849395751953
92,0.32827821665262313,86.11925708699903,1.156118631362915,62.5,0.6127614387676307,0.6246036109147709,0.6034547152194211,0.7687333235689313,0.3764177513892061,0.8477567690613954,0.6607517637312412,1.2639597654342651,36.38032150268555
93,0.29825797175964885,86.41251221896383,1.1894870698451996,64.0625,0.6239202657807309,0.6341894022810379,0.6165266106442577,0.7733460848774656,0.405207465212011,0.8510679718262182,0.6705415546894073,1.2231581211090088,36.56096649169922
94,0.2847967637540774,89.05180840664711,1.2229862213134766,63.671875,0.6196567614810106,0.638782315542608,0.6070028011204481,0.8186219025893744,0.39541379923309383,0.8735815770016844,0.5874701589345932,1.2831871509552002,36.73489761352539
95,0.28691390969536523,87.78103616813294,1.2566224932670593,63.28125,0.6185246454063659,0.6411899313501145,0.603734827264239,0.7980406587783414,0.38734151433372366,0.8623082220713426,0.6501285284757614,1.1824091672897339,36.92308044433594
96,0.298751739637593,87.78103616813294,1.1807952225208282,62.890625,0.6057604755279175,0.6229529672584694,0.5942110177404295,0.7968541989025758,0.38187825644935824,0.8598109473707032,0.6675272919237614,1.1705080270767212,37.09418869018555
97,0.2963146037719816,87.48778103616813,1.1588437855243683,63.28125,0.6298006806028197,0.639723237839589,0.6215686274509804,0.7931482245001445,0.3893935549352956,0.8594706127643698,0.6484060361981392,1.1826322078704834,37.255001068115234
98,0.32292575258779854,85.92375366568915,1.2245080769062042,62.5,0.6126097782898026,0.6385091374440127,0.5957983193277311,0.7657769672416561,0.37078191407650163,0.8420739929576809,0.7206269577145576,1.2768373489379883,37.456851959228516
99,0.3192860215232286,87.48778103616813,1.2541816234588623,61.71875,0.6051633969786544,0.6270897043832823,0.5901960784313726,0.7923481669663841,0.359885693873906,0.8553752120925431,0.7389295250177383,1.3556993007659912,37.64241027832031
100,0.28220286952260654,88.85630498533725,1.2327376306056976,58.984375,0.5726015406162465,0.586158601371583,0.5624649859943979,0.8150463010687545,0.31679544530296866,0.8807093376409805,0.6217596009373665,1.339390754699707,37.812374114990234
101,0.2857565150932133,88.56304985337243,1.3089388012886047,61.328125,0.5929451577887211,0.6097769462176242,0.581139122315593,0.8104421448730009,0.3550160329821347,0.8726310486346609,0.6023024171590805,1.2747467756271362,37.98517990112305
102,0.28681119644280634,88.17204301075269,1.2618644833564758,60.546875,0.5941953908481105,0.6121252204585538,0.5813258636788049,0.8037308936386123,0.34141619969434533,0.8711254044703353,0.6802613064646721,1.2879283428192139,38.158817291259766
103,0.28591895080148766,87.68328445747801,1.3406735062599182,62.109375,0.6118320518460748,0.627399253257837,0.6001867413632119,0.7956205999873153,0.36912171946850947,0.867256626950252,0.6897806227207184,1.2165467739105225,38.3400764465332
104,0.26437203383632185,89.8338220918866,1.3217774033546448,62.109375,0.6072919328733282,0.6260594734238444,0.5943977591036415,0.8316459742323017,0.36886516711145,0.889858475175587,0.6637210510671139,1.2514572143554688,38.52162551879883
105,0.3205573978603527,88.26979472140762,1.3051937818527222,62.109375,0.6140044222006865,0.6332523835222162,0.6001867413632119,0.8058488891981699,0.3677724877154569,0.8666149340462037,0.8873487412929535,1.323197603225708,38.687618255615234
106,0.2746944144615796,88.36754643206257,1.268438994884491,63.28125,0.6258854337403214,0.6493895024968471,0.6099906629318393,0.8073226783662384,0.38654498177275853,0.8733174823658082,0.7103567086160183,1.3139216899871826,38.83784103393555
107,0.3268261964078756,87.3900293255132,1.187131404876709,62.890625,0.6104730805171334,0.6248796819418289,0.6014005602240896,0.7907975460122699,0.3858275670488408,0.850824647948271,0.753514014184475,1.3141504526138306,38.98344039916992
108,0.28628566418341994,87.48778103616813,1.2634283304214478,63.28125,0.6165089148139996,0.6257160800171553,0.6090569561157797,0.7921553501616643,0.3909698319497874,0.8608063637861645,0.6887884363532066,1.2608838081359863,39.13742446899414
109,0.2805110428223745,87.29227761485826,1.2691733241081238,63.28125,0.621171086804515,0.6370767319043181,0.6095238095238095,0.7890908975570766,0.38916106104835635,0.858356527614412,0.6532494239509106,1.2972403764724731,39.29615020751953
110,0.3156491175862002,87.78103616813294,1.1875578165054321,64.453125,0.6244530110333167,0.632944504628465,0.6174603174603175,0.7977602191385653,0.40913587135719176,0.8602764120796516,0.7910313792526722,1.3162354230880737,39.479469299316406
111,0.29249867716784117,88.95405669599218,1.1983855068683624,63.671875,0.6235576923076923,0.638475008558406,0.6123249299719888,0.8171590445370256,0.3943525820401933,0.8704429612597641,0.6566141322255135,1.227858304977417,39.650211334228516
112,0.2625054213512445,88.75855327468231,1.35734623670578,62.109375,0.6228219448917024,0.633977780836864,0.6140989729225024,0.8125194221559988,0.3723428455880494,0.8787139781048111,0.6496999897062778,1.1754279136657715,39.79400634765625
113,0.2631568170916417,88.85630498533725,1.3487674593925476,61.328125,0.6035947712418301,0.607654080916113,0.599906629318394,0.8156978140763872,0.35964424680377993,0.875399008030587,0.6168171539902687,1.1228787899017334,39.947509765625
114,0.2584761553612389,89.34506353861192,1.3687732219696045,62.5,0.6170906112328707,0.6360670194003527,0.6034547152194211,0.823230353643921,0.3740193581253184,0.8821576023703503,0.6318831294775009,1.1776446104049683,40.11421203613281
115,0.2645148163841617,89.5405669599218,1.297392725944519,62.890625,0.6118295019157088,0.6270952786298979,0.6014005602240896,0.8250779040222446,0.3834609339349997,0.8682517108366747,0.7560626417398453,1.2044634819030762,40.28384017944336
116,0.28289840642075154,88.66080156402737,1.3330802917480469,62.890625,0.6180847338935574,0.6332678665335866,0.6067226890756302,0.8136889949523891,0.381862545750305,0.8738995760196415,0.7576509043574333,1.2942769527435303,40.44307327270508
117,0.26297361666622515,88.85630498533725,1.3153723180294037,62.109375,0.5917180853820866,0.6221264367816092,0.5751633986928104,0.8145324427480917,0.36426011264720937,0.8750480372196465,0.768156461417675,1.3974684476852417,40.62643051147461
118,0.2906705080909347,88.75855327468231,1.3247480392456055,64.0625,0.6335470085470085,0.6495794282805579,0.6213818860877685,0.8131812465064281,0.4008649198677181,0.8733931934950904,0.8186745643615723,1.4178738594055176,40.79109191894531
119,0.2763172758056738,88.07429130009776,1.3173202872276306,61.328125,0.6152039879312606,0.6487714543812105,0.5941176470588235,0.8026158469081133,0.35028712059064804,0.871012710738706,0.6928085312247276,1.2922264337539673,40.96342086791992
120,0.3001410244788359,87.48778103616813,1.3515639901161194,62.109375,0.6282859727543636,0.6468805265120894,0.6150326797385621,0.7924853924891959,0.37048116412310506,0.8633082376719811,0.7618718147277832,1.3223150968551636,41.09955978393555
121,0.27426278736817405,89.5405669599218,1.2999914288520813,64.0625,0.6512691662280043,0.663301282051282,0.6448179271708683,0.8266810015865527,0.4082412060301508,0.8873463434960761,0.7691025733947754,1.2872953414916992,41.24501419067383
122,0.2941773122764636,88.26979472140762,1.2830687165260315,64.453125,0.6414545236685992,0.6546763345943674,0.6309056956115779,0.8058098847767352,0.40813008130081296,0.8618661302874228,0.7966400533914566,1.3320814371109009,41.40184783935547
123,0.31324051575460277,87.68328445747801,1.3204176127910614,62.5,0.6128344229610052,0.6248482946223058,0.6034547152194211,0.7951567893308246,0.3766866186466471,0.8705045068158781,0.7626291587948799,1.2793946266174316,41.54824447631836
124,0.28488755258180765,87.78103616813294,1.2868282794952393,64.453125,0.6240881703920825,0.6405665853941716,0.6135387488328664,0.7962466359781835,0.4101830518773578,0.8589620238870393,0.6763982586562634,1.2179676294326782,41.70389175415039
